Mass,Forest,PreFenton,PostFenton,loss
355.106844,HW,0,0,NA
355.14325,HW,0,0,NA
355.151053333333,HW,0,0,NA
355.158521666667,HW,0,0,NA
355.194892,HW,0,0,NA
355.249012307692,HW,0,0,NA
356.219109,HW,0,0,NA
357.086092,HW,0,0,NA
357.1377175,HW,0,0,NA
357.174132,HW,0,0,NA
357.20713125,HW,0,0,NA
357.264662857143,HW,0,0,NA
358.10618,HW,0,0,NA
358.234773333333,HW,0,0,NA
359.153423333333,HW,0,0,NA
359.1823825,HW,0,0,NA
359.222798571429,HW,0,0,NA
360.192886666667,HW,0,0,NA
360.214035,HW,0,0,NA
361.096256666667,HW,0,0,NA
361.16166,HW,0,0,NA
361.238405,HW,0,0,NA
361.259571666667,HW,0,0,NA
362.145688571429,HW,0,0,NA
362.172157142857,HW,0,0,NA
362.208553333333,HW,0,0,NA
363.1119225,HW,0,0,NA
364.154785714286,HW,0,0,NA
365.091238,HW,0,0,NA
365.127592727273,HW,0,0,NA
365.163984166667,HW,0,0,NA
365.2333575,HW,0,0,NA
366.098555,HW,0,0,NA
367.10688625,HW,0,0,NA
367.143209230769,HW,0,0,NA
367.17961125,HW,0,0,NA
367.249006363636,HW,0,0,NA
367.285407777778,HW,0,0,NA
368.09606,HW,0,0,NA
369.086091428571,HW,0,0,NA
369.122501538462,HW,0,0,NA
369.130356666667,HW,0,0,NA
369.158885,HW,0,0,NA
369.174154285714,HW,0,0,NA
369.207166666667,HW,0,0,NA
369.264672857143,HW,0,0,NA
370.234748571429,HW,0,0,NA
371.065388333333,HW,0,0,NA
371.153423333333,HW,0,0,NA
371.182414,HW,0,0,NA
371.1897825,HW,0,0,NA
372.171187777778,HW,0,0,NA
372.196935,HW,0,0,NA
372.233354285714,HW,0,0,NA
373.08815,HW,0,0,NA
373.096292142857,HW,0,0,NA
373.0988125,HW,0,0,NA
373.13250125,HW,0,0,NA
373.1617125,HW,0,0,NA
373.169123333333,HW,0,0,NA
374.145653333333,HW,0,0,NA
374.175455,HW,0,0,NA
374.229685,HW,0,0,NA
375.075378333333,HW,0,0,NA
375.103802,HW,0,0,NA
375.119817777778,HW,0,0,NA
375.148291666667,HW,0,0,NA
376.16132,HW,0,0,NA
376.187845,HW,0,0,NA
376.20894500000003,HW,0,0,NA
377.085685,HW,0,0,NA
377.127563333333,HW,0,0,NA
377.17181,HW,0,0,NA
377.20039,HW,0,0,NA
377.254525,HW,0,0,NA
378.134062,HW,0,0,NA
378.170466,HW,0,0,NA
379.1068475,HW,0,0,NA
379.14326,HW,0,0,NA
379.179625714286,HW,0,0,NA
379.197371875,HW,0,0,NA
379.2160225,HW,0,0,NA
380.135136666667,HW,0,0,NA
380.149701,HW,0,0,NA
381.122516363636,HW,0,0,NA
381.131255,HW,0,0,NA
381.158869166667,HW,0,0,NA
381.195296666667,HW,0,0,NA
381.264661428571,HW,0,0,NA
382.093475,HW,0,0,NA
383.10175,HW,0,0,NA
383.12924400000003,HW,0,0,NA
383.138116363636,HW,0,0,NA
383.15587,HW,0,0,NA
383.17461,HW,0,0,NA
383.22283,HW,0,0,NA
383.2803,HW,0,0,NA
385.081012,HW,0,0,NA
385.144895,HW,0,0,NA
385.153825,HW,0,0,NA
385.161615,HW,0,0,NA
385.1691025,HW,0,0,NA
386.21263,HW,0,0,NA
386.229706,HW,0,0,NA
387.111722222222,HW,0,0,NA
387.1483675,HW,0,0,NA
387.27522,HW,0,0,NA
388.09347,HW,0,0,NA
388.12495,HW,0,0,NA
388.191925,HW,0,0,NA
388.20894,HW,0,0,NA
389.163944,HW,0,0,NA
389.2908575,HW,0,0,NA
390.140524,HW,0,0,NA
390.20349,HW,0,0,NA
390.206751428571,HW,0,0,NA
391.18745,HW,0,0,NA
391.249005833333,HW,0,0,NA
391.252349090909,HW,0,0,NA
392.135111111111,HW,0,0,NA
392.15621,HW,0,0,NA
393.12238,HW,0,0,NA
393.158861666667,HW,0,0,NA
393.195258181818,HW,0,0,NA
393.231650909091,HW,0,0,NA
393.2646425,HW,0,0,NA
394.165320769231,HW,0,0,NA
395.101246,HW,0,0,NA
395.1017775,HW,0,0,NA
395.138147,HW,0,0,NA
395.174537777778,HW,0,0,NA
395.21090125,HW,0,0,NA
397.117408,HW,0,0,NA
397.153804,HW,0,0,NA
397.171465,HW,0,0,NA
397.19019625,HW,0,0,NA
397.25955875,HW,0,0,NA
399.096646666667,HW,0,0,NA
399.124128,HW,0,0,NA
399.14275,HW,0,0,NA
399.2751975,HW,0,0,NA
400.19191,HW,0,0,NA
401.11233,HW,0,0,NA
401.130026666667,HW,0,0,NA
401.14868,HW,0,0,NA
401.173653333333,HW,0,0,NA
402.207492727273,HW,0,0,NA
402.24389,HW,0,0,NA
403.09861,HW,0,0,NA
403.10667,HW,0,0,NA
403.1431675,HW,0,0,NA
403.189306666667,HW,0,0,NA
403.270125333333,HW,0,0,NA
403.306495,HW,0,0,NA
405.122316,HW,0,0,NA
405.134671666667,HW,0,0,NA
405.143582,HW,0,0,NA
405.1588825,HW,0,0,NA
405.1952575,HW,0,0,NA
405.26468375,HW,0,0,NA
406.234696666667,HW,0,0,NA
407.113655,HW,0,0,NA
407.137963846154,HW,0,0,NA
407.174535,HW,0,0,NA
407.21089875,HW,0,0,NA
407.26502625,HW,0,0,NA
409.1174,HW,0,0,NA
409.1656575,HW,0,0,NA
409.190176470588,HW,0,0,NA
409.207862352941,HW,0,0,NA
409.226578,HW,0,0,NA
409.259565333333,HW,0,0,NA
410.10664,HW,0,0,NA
410.166655,HW,0,0,NA
410.2217825,HW,0,0,NA
410.229684,HW,0,0,NA
411.1694975,HW,0,0,NA
411.187075,HW,0,0,NA
411.275187142857,HW,0,0,NA
412.104115,HW,0,0,NA
412.122255,HW,0,0,NA
412.228258571429,HW,0,0,NA
413.11231,HW,0,0,NA
413.122026666667,HW,0,0,NA
413.1487425,HW,0,0,NA
413.166343333333,HW,0,0,NA
414.2075075,HW,0,0,NA
415.091518333333,HW,0,0,NA
415.127972,HW,0,0,NA
415.14559,HW,0,0,NA
415.164376,HW,0,0,NA
416.203804285714,HW,0,0,NA
417.168556666667,HW,0,0,NA
417.264625714286,HW,0,0,NA
417.2857825,HW,0,0,NA
418.1983825,HW,0,0,NA
419.167225,HW,0,0,NA
419.2109,HW,0,0,NA
419.301395,HW,0,0,NA
420.15118,HW,0,0,NA
421.0810575,HW,0,0,NA
421.11716,HW,0,0,NA
421.163484444444,HW,0,0,NA
421.190203333333,HW,0,0,NA
421.24426625,HW,0,0,NA
423.1694375,HW,0,0,NA
423.179125,HW,0,0,NA
423.2058475,HW,0,0,NA
423.275178571429,HW,0,0,NA
424.2089875,HW,0,0,NA
424.22568125,HW,0,0,NA
425.112205,HW,0,0,NA
425.148683333333,HW,0,0,NA
425.176205,HW,0,0,NA
425.185115555556,HW,0,0,NA
425.202691111111,HW,0,0,NA
425.363615,HW,0,0,NA
426.119635,HW,0,0,NA
427.127955,HW,0,0,NA
427.2701475,HW,0,0,NA
428.117173333333,HW,0,0,NA
428.240224285714,HW,0,0,NA
428.259518,HW,0,0,NA
429.26471125,HW,0,0,NA
429.285767272727,HW,0,0,NA
430.104061428571,HW,0,0,NA
430.157846666667,HW,0,0,NA
430.202523333333,HW,0,0,NA
430.21946,HW,0,0,NA
430.2388075,HW,0,0,NA
431.096177777778,HW,0,0,NA
432.11967,HW,0,0,NA
432.19877,HW,0,0,NA
433.28064,HW,0,0,NA
433.33233,HW,0,0,NA
434.193295,HW,0,0,NA
435.1621275,HW,0,0,NA
435.1693675,HW,0,0,NA
435.20585,HW,0,0,NA
435.2234925,HW,0,0,NA
435.27523375,HW,0,0,NA
435.29621,HW,0,0,NA
437.122006666667,HW,0,0,NA
437.14868,HW,0,0,NA
437.185076,HW,0,0,NA
437.202774285714,HW,0,0,NA
437.221477,HW,0,0,NA
437.23914,HW,0,0,NA
439.16437,HW,0,0,NA
439.182008235294,HW,0,0,NA
439.200771666667,HW,0,0,NA
439.212595,HW,0,0,NA
439.270107857143,HW,0,0,NA
440.117125714286,HW,0,0,NA
440.2038225,HW,0,0,NA
441.216443333333,HW,0,0,NA
441.264653,HW,0,0,NA
441.285733,HW,0,0,NA
442.183131666667,HW,0,0,NA
442.219512857143,HW,0,0,NA
442.23884125,HW,0,0,NA
443.2803125,HW,0,0,NA
444.198777142857,HW,0,0,NA
445.10213,HW,0,0,NA
445.11986,HW,0,0,NA
445.28069,HW,0,0,NA
445.2959375,HW,0,0,NA
447.117738181818,HW,0,0,NA
447.259913125,HW,0,0,NA
449.1947,HW,0,0,NA
449.27557,HW,0,0,NA
449.2907,HW,0,0,NA
449.29094250000003,HW,0,0,NA
450.16159,HW,0,0,NA
451.21036,HW,0,0,NA
451.21277,HW,0,0,NA
451.218422307692,HW,0,0,NA
451.254808666667,HW,0,0,NA
453.1799675,HW,0,0,NA
453.1976775,HW,0,0,NA
453.216394285714,HW,0,0,NA
453.285734,HW,0,0,NA
455.086286666667,HW,0,0,NA
455.178596666667,HW,0,0,NA
455.19573,HW,0,0,NA
455.280273333333,HW,0,0,NA
455.30143,HW,0,0,NA
456.19876,HW,0,0,NA
457.28064,HW,0,0,NA
457.29595,HW,0,0,NA
459.296285,HW,0,0,NA
461.27561125,HW,0,0,NA
462.130221428572,HW,0,0,NA
462.20933,HW,0,0,NA
463.103475,HW,0,0,NA
463.11272,HW,0,0,NA
463.254836666667,HW,0,0,NA
463.306518333333,HW,0,0,NA
465.119106666667,HW,0,0,NA
465.197703076923,HW,0,0,NA
465.234084166667,HW,0,0,NA
465.270475,HW,0,0,NA
467.19581,HW,0,0,NA
467.21333,HW,0,0,NA
467.243976666667,HW,0,0,NA
467.2496925,HW,0,0,NA
467.301468,HW,0,0,NA
469.18456,HW,0,0,NA
469.192592105263,HW,0,0,NA
469.280703076923,HW,0,0,NA
469.295943333333,HW,0,0,NA
470.1277075,HW,0,0,NA
470.1514775,HW,0,0,NA
471.296293,HW,0,0,NA
471.3116075,HW,0,0,NA
472.149413333333,HW,0,0,NA
473.275588,HW,0,0,NA
473.327265,HW,0,0,NA
474.1286875,HW,0,0,NA
475.11275,HW,0,0,NA
475.254844375,HW,0,0,NA
475.291254444444,HW,0,0,NA
475.306575,HW,0,0,NA
477.128336666667,HW,0,0,NA
477.1355125,HW,0,0,NA
477.270491666667,HW,0,0,NA
479.098382,HW,0,0,NA
479.134755,HW,0,0,NA
479.249726666667,HW,0,0,NA
480.172258,HW,0,0,NA
481.184601666667,HW,0,0,NA
481.228998571429,HW,0,0,NA
481.2595775,HW,0,0,NA
481.265386666667,HW,0,0,NA
482.12777,HW,0,0,NA
482.1641675,HW,0,0,NA
482.166814285714,HW,0,0,NA
483.1816275,HW,0,0,NA
483.200272222222,HW,0,0,NA
483.208254,HW,0,0,NA
483.296295,HW,0,0,NA
483.299748571429,HW,0,0,NA
483.31158,HW,0,0,NA
484.125185,HW,0,0,NA
484.204829,HW,0,0,NA
485.197315,HW,0,0,NA
485.206193333333,HW,0,0,NA
485.221465,HW,0,0,NA
485.312055,HW,0,0,NA
485.348448,HW,0,0,NA
486.146406666667,HW,0,0,NA
487.29125,HW,0,0,NA
488.188605454545,HW,0,0,NA
488.19964,HW,0,0,NA
488.2359675,HW,0,0,NA
489.220223333333,HW,0,0,NA
489.270522857143,HW,0,0,NA
489.306873333333,HW,0,0,NA
489.322155,HW,0,0,NA
491.15368,HW,0,0,NA
491.249752142857,HW,0,0,NA
491.286117142857,HW,0,0,NA
493.1141075,HW,0,0,NA
493.167547142857,HW,0,0,NA
493.26549,HW,0,0,NA
493.31713,HW,0,0,NA
494.187955,HW,0,0,NA
495.163865,HW,0,0,NA
495.238865,HW,0,0,NA
495.244631111111,HW,0,0,NA
495.281091111111,HW,0,0,NA
496.182428333333,HW,0,0,NA
497.161015,HW,0,0,NA
497.1795225,HW,0,0,NA
497.223917777778,HW,0,0,NA
497.29088375,HW,0,0,NA
497.312014285714,HW,0,0,NA
499.1854225,HW,0,0,NA
499.241003333333,HW,0,0,NA
499.291256428572,HW,0,0,NA
501.1920375,HW,0,0,NA
501.26786,HW,0,0,NA
501.270534666667,HW,0,0,NA
501.306943,HW,0,0,NA
502.15402,HW,0,0,NA
503.286160833333,HW,0,0,NA
505.1338,HW,0,0,NA
505.16927,HW,0,0,NA
505.174713333333,HW,0,0,NA
505.229017333333,HW,0,0,NA
505.265395714286,HW,0,0,NA
505.30188,HW,0,0,NA
506.12016,HW,0,0,NA
506.199113888889,HW,0,0,NA
507.0932425,HW,0,0,NA
507.146043333333,HW,0,0,NA
507.183183333333,HW,0,0,NA
507.190384,HW,0,0,NA
507.244661666667,HW,0,0,NA
507.281065,HW,0,0,NA
507.3327525,HW,0,0,NA
509.1453625,HW,0,0,NA
509.2181075,HW,0,0,NA
509.223933846154,HW,0,0,NA
509.25452,HW,0,0,NA
509.31196875,HW,0,0,NA
511.239512222222,HW,0,0,NA
511.27013,HW,0,0,NA
512.1983725,HW,0,0,NA
512.211030769231,HW,0,0,NA
512.236108333333,HW,0,0,NA
513.218814285714,HW,0,0,NA
513.306935,HW,0,0,NA
513.310292857143,HW,0,0,NA
513.322146,HW,0,0,NA
515.27082,HW,0,0,NA
515.278126666667,HW,0,0,NA
515.28351,HW,0,0,NA
515.286140625,HW,0,0,NA
516.230931666667,HW,0,0,NA
516.267352,HW,0,0,NA
517.104613333333,HW,0,0,NA
517.229025789474,HW,0,0,NA
517.265413125,HW,0,0,NA
517.301802,HW,0,0,NA
519.244649,HW,0,0,NA
519.281035,HW,0,0,NA
520.13574,HW,0,0,NA
521.160865,HW,0,0,NA
521.223835,HW,0,0,NA
521.260325714286,HW,0,0,NA
523.1612,HW,0,0,NA
523.233675,HW,0,0,NA
523.23953,HW,0,0,NA
523.3249525,HW,0,0,NA
523.327662,HW,0,0,NA
525.218888571429,HW,0,0,NA
525.255235,HW,0,0,NA
526.251755,HW,0,0,NA
527.18996,HW,0,0,NA
527.234434285714,HW,0,0,NA
527.322586,HW,0,0,NA
528.151356428571,HW,0,0,NA
528.231005,HW,0,0,NA
528.267397272727,HW,0,0,NA
529.21373375,HW,0,0,NA
529.250085,HW,0,0,NA
529.268843333333,HW,0,0,NA
529.301836666667,HW,0,0,NA
529.305156666667,HW,0,0,NA
529.317065,HW,0,0,NA
529.338228,HW,0,0,NA
531.1486275,HW,0,0,NA
531.24470875,HW,0,0,NA
531.3327175,HW,0,0,NA
533.260384,HW,0,0,NA
533.296772,HW,0,0,NA
533.348415,HW,0,0,NA
535.088206666667,HW,0,0,NA
535.151616666667,HW,0,0,NA
535.203253333333,HW,0,0,NA
535.239615,HW,0,0,NA
535.275992857143,HW,0,0,NA
537.176673333333,HW,0,0,NA
537.218848,HW,0,0,NA
537.255267857143,HW,0,0,NA
537.306867333333,HW,0,0,NA
537.343313333333,HW,0,0,NA
539.046803333333,HW,0,0,NA
539.192253333333,HW,0,0,NA
539.234531,HW,0,0,NA
539.270911666667,HW,0,0,NA
539.307254,HW,0,0,NA
539.322558888889,HW,0,0,NA
540.19333375,HW,0,0,NA
540.26749,HW,0,0,NA
541.25013,HW,0,0,NA
541.28074,HW,0,0,NA
541.301818333333,HW,0,0,NA
541.338213333333,HW,0,0,NA
541.44838,HW,0,0,NA
542.246563333333,HW,0,0,NA
542.28309,HW,0,0,NA
543.229555,HW,0,0,NA
543.278385,HW,0,0,NA
543.281098571428,HW,0,0,NA
543.2963475,HW,0,0,NA
543.317488571429,HW,0,0,NA
544.262336666667,HW,0,0,NA
545.260421176471,HW,0,0,NA
545.296823,HW,0,0,NA
545.31201,HW,0,0,NA
547.133976666667,HW,0,0,NA
547.239648571429,HW,0,0,NA
547.276068181818,HW,0,0,NA
547.312485,HW,0,0,NA
547.327714,HW,0,0,NA
548.209681666667,HW,0,0,NA
549.255243333333,HW,0,0,NA
549.291665,HW,0,0,NA
549.343315,HW,0,0,NA
551.234603333333,HW,0,0,NA
551.270986666667,HW,0,0,NA
551.322576363636,HW,0,0,NA
553.135247142857,HW,0,0,NA
553.1716425,HW,0,0,NA
553.20804,HW,0,0,NA
553.2137775,HW,0,0,NA
553.250257142857,HW,0,0,NA
553.338305,HW,0,0,NA
554.28313,HW,0,0,NA
555.18724,HW,0,0,NA
555.2294275,HW,0,0,NA
555.25999,HW,0,0,NA
555.265875,HW,0,0,NA
555.3175675,HW,0,0,NA
556.170713333333,HW,0,0,NA
556.26226,HW,0,0,NA
556.298763333333,HW,0,0,NA
557.275623,HW,0,0,NA
557.296807857143,HW,0,0,NA
557.333158,HW,0,0,NA
559.22425,HW,0,0,NA
559.239671428571,HW,0,0,NA
559.276048461538,HW,0,0,NA
559.31241375,HW,0,0,NA
559.32768,HW,0,0,NA
559.486056666667,HW,0,0,NA
560.18302,HW,0,0,NA
561.149588888889,HW,0,0,NA
561.203553333333,HW,0,0,NA
561.255245,HW,0,0,NA
561.29163125,HW,0,0,NA
561.306903636364,HW,0,0,NA
561.328066666667,HW,0,0,NA
563.138423333333,HW,0,0,NA
563.270865,HW,0,0,NA
563.30733,HW,0,0,NA
563.322531111111,HW,0,0,NA
565.1354225,HW,0,0,NA
565.144473636364,HW,0,0,NA
565.250233333333,HW,0,0,NA
565.286626666667,HW,0,0,NA
565.338262,HW,0,0,NA
566.220253,HW,0,0,NA
567.15084,HW,0,0,NA
567.229542857143,HW,0,0,NA
567.26581,HW,0,0,NA
567.317483571429,HW,0,0,NA
569.093686,HW,0,0,NA
569.166584,HW,0,0,NA
569.239254,HW,0,0,NA
569.245098333333,HW,0,0,NA
569.275675,HW,0,0,NA
569.296848461539,HW,0,0,NA
569.333175714286,HW,0,0,NA
570.14396,HW,0,0,NA
570.203758,HW,0,0,NA
571.224320909091,HW,0,0,NA
571.276036470588,HW,0,0,NA
571.2912,HW,0,0,NA
571.31248625,HW,0,0,NA
571.34885,HW,0,0,NA
572.15939,HW,0,0,NA
573.255315,HW,0,0,NA
573.27638,HW,0,0,NA
573.291666363636,HW,0,0,NA
573.306883333333,HW,0,0,NA
573.331415,HW,0,0,NA
573.36444,HW,0,0,NA
575.234564,HW,0,0,NA
575.27097625,HW,0,0,NA
575.307328,HW,0,0,NA
575.322643333333,HW,0,0,NA
577.14442,HW,0,0,NA
577.18079,HW,0,0,NA
577.250183333333,HW,0,0,NA
577.286621428571,HW,0,0,NA
577.30186,HW,0,0,NA
577.33835,HW,0,0,NA
579.149,HW,0,0,NA
579.160113846154,HW,0,0,NA
579.265843333333,HW,0,0,NA
579.30228,HW,0,0,NA
579.317574545454,HW,0,0,NA
580.156903333333,HW,0,0,NA
581.202913333333,HW,0,0,NA
581.20877,HW,0,0,NA
581.2451675,HW,0,0,NA
581.281493333333,HW,0,0,NA
581.296737058824,HW,0,0,NA
581.33313125,HW,0,0,NA
581.369535,HW,0,0,NA
583.118525,HW,0,0,NA
583.18225,HW,0,0,NA
583.21849,HW,0,0,NA
583.2243825,HW,0,0,NA
583.255016666667,HW,0,0,NA
583.312475555556,HW,0,0,NA
583.348805,HW,0,0,NA
583.385262,HW,0,0,NA
585.174545,HW,0,0,NA
585.197792857143,HW,0,0,NA
585.234221666667,HW,0,0,NA
585.240068571429,HW,0,0,NA
585.291750909091,HW,0,0,NA
585.32819,HW,0,0,NA
585.36461,HW,0,0,NA
585.4008275,HW,0,0,NA
586.309436666667,HW,0,0,NA
587.270944444444,HW,0,0,NA
587.286188571429,HW,0,0,NA
587.30739125,HW,0,0,NA
588.178116666667,HW,0,0,NA
589.250246,HW,0,0,NA
589.286602857143,HW,0,0,NA
589.301844,HW,0,0,NA
591.141526666667,HW,0,0,NA
591.196505,HW,0,0,NA
591.26587,HW,0,0,NA
591.302273333333,HW,0,0,NA
591.317552,HW,0,0,NA
593.164615,HW,0,0,NA
593.175776363636,HW,0,0,NA
593.281443333333,HW,0,0,NA
593.296712857143,HW,0,0,NA
593.333153333333,HW,0,0,NA
594.172550909091,HW,0,0,NA
595.155,HW,0,0,NA
595.312424615385,HW,0,0,NA
595.348895,HW,0,0,NA
596.151823333333,HW,0,0,NA
597.125245,HW,0,0,NA
597.1977525,HW,0,0,NA
597.234123333333,HW,0,0,NA
597.240178571429,HW,0,0,NA
597.2705,HW,0,0,NA
597.291699230769,HW,0,0,NA
597.32807,HW,0,0,NA
599.1042925,HW,0,0,NA
599.213477142857,HW,0,0,NA
599.24995,HW,0,0,NA
599.255656666667,HW,0,0,NA
599.271002,HW,0,0,NA
599.286165,HW,0,0,NA
599.307441,HW,0,0,NA
599.343758333333,HW,0,0,NA
601.25023,HW,0,0,NA
601.265383333333,HW,0,0,NA
601.286704444444,HW,0,0,NA
601.301846666667,HW,0,0,NA
601.323031428571,HW,0,0,NA
601.395586666667,HW,0,0,NA
601.395955,HW,0,0,NA
602.231473333333,HW,0,0,NA
603.265856666667,HW,0,0,NA
603.281036666667,HW,0,0,NA
603.302273333333,HW,0,0,NA
603.317475,HW,0,0,NA
603.327955,HW,0,0,NA
605.26037,HW,0,0,NA
605.281563333333,HW,0,0,NA
605.296775,HW,0,0,NA
605.3333,HW,0,0,NA
607.13051,HW,0,0,NA
607.276091538462,HW,0,0,NA
607.297005,HW,0,0,NA
607.312477142857,HW,0,0,NA
607.348965,HW,0,0,NA
609.146135714286,HW,0,0,NA
609.170632,HW,0,0,NA
609.291661,HW,0,0,NA
609.328166666667,HW,0,0,NA
610.09572,HW,0,0,NA
611.17715,HW,0,0,NA
611.219382857143,HW,0,0,NA
611.307415555556,HW,0,0,NA
611.343785,HW,0,0,NA
613.156413333333,HW,0,0,NA
613.169385,HW,0,0,NA
613.192895,HW,0,0,NA
613.2291675,HW,0,0,NA
613.234991,HW,0,0,NA
613.25018125,HW,0,0,NA
613.26551,HW,0,0,NA
613.286645555556,HW,0,0,NA
613.32304625,HW,0,0,NA
615.2083525,HW,0,0,NA
615.24471,HW,0,0,NA
615.250644545455,HW,0,0,NA
615.265885,HW,0,0,NA
615.2810775,HW,0,0,NA
615.302304,HW,0,0,NA
615.31771,HW,0,0,NA
615.338782,HW,0,0,NA
616.247275,HW,0,0,NA
617.151172,HW,0,0,NA
617.2241,HW,0,0,NA
617.260436,HW,0,0,NA
617.281576666667,HW,0,0,NA
617.296855,HW,0,0,NA
617.302786666667,HW,0,0,NA
617.318064,HW,0,0,NA
617.333355,HW,0,0,NA
617.828975,HW,0,0,NA
619.239581111111,HW,0,0,NA
619.276078,HW,0,0,NA
619.31246,HW,0,0,NA
621.182593333333,HW,0,0,NA
621.25532,HW,0,0,NA
621.2916675,HW,0,0,NA
621.32814,HW,0,0,NA
622.21016,HW,0,0,NA
623.23491,HW,0,0,NA
623.271007272727,HW,0,0,NA
623.307427142857,HW,0,0,NA
623.34398,HW,0,0,NA
625.09536,HW,0,0,NA
625.22933,HW,0,0,NA
625.250271666667,HW,0,0,NA
625.2655,HW,0,0,NA
625.286735555556,HW,0,0,NA
625.322983333333,HW,0,0,NA
625.359555,HW,0,0,NA
627.1721,HW,0,0,NA
627.20859,HW,0,0,NA
627.244935,HW,0,0,NA
627.250618571429,HW,0,0,NA
627.265895,HW,0,0,NA
627.28131,HW,0,0,NA
627.302361111111,HW,0,0,NA
627.338793333333,HW,0,0,NA
629.151283333333,HW,0,0,NA
629.2239625,HW,0,0,NA
629.26057,HW,0,0,NA
629.266267,HW,0,0,NA
629.281455,HW,0,0,NA
629.296833333333,HW,0,0,NA
629.317934285714,HW,0,0,NA
631.16696,HW,0,0,NA
631.2761,HW,0,0,NA
631.312543333333,HW,0,0,NA
631.33357,HW,0,0,NA
633.182683333333,HW,0,0,NA
633.255394285714,HW,0,0,NA
633.29165,HW,0,0,NA
633.328175,HW,0,0,NA
634.211853333333,HW,0,0,NA
635.234598,HW,0,0,NA
635.271015714286,HW,0,0,NA
635.307455,HW,0,0,NA
635.34387,HW,0,0,NA
