Mass,PreFenton,PreFentonGoethite,PostFenton,PostFentonGoethite,Forest
467.26503,3147183.66666667,5698887,0,2975766.66666667,HW
497.10893,3149993.5,2094833.33333333,0,0,HW
515.155881666667,3151818,3630615.66666667,0,0,HW
485.036134285714,3154370.33333333,0,0,0,HW
529.13515,3167920.33333333,3308322,0,0,HW
515.119518,3171615,2581353,0,0,HW
367.082367,3178014.66666667,2033259,0,0,HW
519.041646666667,3181020.5,0,0,0,HW
419.265015294118,3185670,4947178.66666667,0,1776804.5,HW
391.2337485,3187111,5961439.66666667,0,6533228.66666667,HW
499.051824444444,3190181,2173644,0,0,HW
395.2439325,3192718.66666667,4633402.66666667,0,3154199.66666667,HW
387.217714210526,3194681.33333333,3912885.33333333,0,2435746.33333333,HW
499.088236666667,3203154,2510033.33333333,0,0,HW
404.1827,3203243.33333333,4586887.66666667,0,0,HW
573.125025,3217434.5,2254096,0,0,HW
469.150392,3221868.5,2922667.33333333,0,0,HW
529.098746666667,3225777.66666667,2628213.66666667,0,0,HW
543.259962105263,3251607.33333333,8134347.66666667,0,3649713.66666667,HW
469.04126625,3252987.33333333,2078880.5,0,0,HW
483.259943157895,3253879.5,6059983.33333333,0,3794553,HW
378.16709,3259335.33333333,3367036.33333333,0,0,HW
561.08864375,3267915,2199508.66666667,0,0,HW
469.186818823529,3289708.5,4580868.66666667,0,2208999.66666667,HW
375.275213333333,3295012,5105057.33333333,0,0,HW
531.078056666667,3307636.33333333,2485633,0,0,HW
441.249376111111,3310771,6145658.66666667,0,3585440.66666667,HW
427.212612222222,3319036,5240574.33333333,0,3197860.33333333,HW
557.239252941176,3319892,5956274.66666667,0,3024888,HW
371.004482857143,3328624,0,0,0,HW
371.243933333333,3330247.66666667,5799164,0,4996352.33333333,HW
381.176622727273,3334597.33333333,4730723,0,3922998.66666667,HW
439.067086666667,3344930.66666667,2276166.66666667,0,0,HW
499.270100625,3363076.66666667,8015939,0,2980547.33333333,HW
340.224172777778,3375617,6529397,0,2335219.33333333,HW
441.128145,3376233,7063847,0,4405163.33333333,HW
501.140231666667,3390469,3444749,0,0,HW
343.118706666667,3394352,2807345.66666667,0,1798037.5,HW
433.2442875,3404473.66666667,6579948,0,3836456.66666667,HW
355.082337142857,3408298.66666667,2150100.66666667,0,0,HW
533.312011111111,3414735,8689801,0,3430401.66666667,HW
559.145775555556,3416273,3052186.66666667,0,0,HW
397.129297692308,3421489.66666667,2801602.33333333,0,0,HW
419.243895789474,3432283.66666667,5409343,0,3105445,HW
395.077261818182,3435026.66666667,2534389.5,0,0,HW
531.114466666667,3436317.66666667,2585816,0,0,HW
557.166474,3445848.5,3608926.33333333,0,0,HW
317.106421666667,3452440.5,0,0,0,HW
443.243879444444,3496616.33333333,5996809.66666667,0,3401459.66666667,HW
535.291251666667,3496915.66666667,8619556,0,4197218,HW
390.167077857143,3525253.33333333,3927799.33333333,0,0,HW
447.0204675,3526484.66666667,0,0,0,HW
469.07763,3530661.66666667,2495993.33333333,0,0,HW
380.182734736842,3530701.66666667,4152150,0,1991020.33333333,HW
367.04594,3532305.33333333,2270035.33333333,0,0,HW
533.093705454545,3554178,2331947.33333333,0,0,HW
479.2650265,3557786.66666667,7549664.66666667,0,4308558.66666667,HW
508.135697894737,3558001.33333333,6683311,0,2156667.5,HW
425.087812727273,3558758.66666667,2263784.33333333,0,0,HW
503.301444705882,3558840.33333333,8556540.66666667,0,2379937,HW
455.098385454545,3583531.33333333,2560289.66666667,0,0,HW
355.045945833333,3588680.33333333,2088476.66666667,0,0,HW
431.243926111111,3593722.33333333,6079228.66666667,0,3460446.66666667,HW
449.254444444444,3626644,6935775,0,4160237,HW
517.13519899999994,3636534,3414079,0,0,HW
413.015011111111,3642787,1747362.66666667,0,0,HW
515.301399411765,3644193.66666667,9886588.66666667,0,3087224.33333333,HW
343.045955,3645552,2042993,0,0,HW
473.036155,3649297,2023737.5,0,0,HW
513.249395,3654568.33333333,8335335.33333333,0,3286503.66666667,HW
411.108531538462,3656855.33333333,2619028.66666667,0,0,HW
397.020084444444,3662447.33333333,1942013,0,0,HW
409.056501,3686919.66666667,2292991.33333333,0,0,HW
503.046697777778,3701507.33333333,1876907,0,0,HW
527.1195,3724911,2486279,0,0,HW
471.1296825,3727615.33333333,3258240.33333333,0,0,HW
374.172169230769,3731865,4884823.33333333,0,0,HW
529.280699444444,3759958.66666667,9149738,0,4086921.33333333,HW
487.342936666667,3762554.66666667,9579413,0,0,HW
489.285793333333,3765714.66666667,8107888,0,2867270,HW
517.062362,3777162.66666667,2448439.66666667,0,0,HW
427.030697777778,3783771.66666667,2196904,0,0,HW
485.108991818182,3787717,2655121.66666667,0,0,HW
547.29131,3799888.66666667,10606993.6666667,0,4949822,HW
361.202044285714,3837685.33333333,5311960,0,3979825.33333333,HW
351.2177095,3838241,6269792,0,2979584.66666667,HW
369.025208888889,3848258.66666667,2334971.66666667,0,0,HW
515.083103,3851038.66666667,2648761.66666667,0,0,HW
443.02562,3853158.66666667,1971590,0,0,HW
344.2191,3874760,7267892.33333333,0,4380899.66666667,HW
395.040867777778,3882335.66666667,2267738.66666667,0,0,HW
485.072553,3882947.66666667,2618252,0,0,HW
381.061603636364,3891615.33333333,2422927,0,0,HW
429.228269473684,3903278.33333333,6554712.66666667,0,3730057.33333333,HW
371.101756666667,3909097,6984901.33333333,0,3820242.66666667,HW
425.051439090909,3913405.66666667,2396221.33333333,0,0,HW
501.103866,3921752.33333333,3016370.33333333,0,0,HW
519.296320555556,3923775.33333333,10153231.3333333,0,3632436,HW
391.1430185,3942286.33333333,8081093,0,2987096,HW
441.046316,3957275.33333333,2261118,0,0,HW
441.119135714286,3964094.66666667,2969895,0,0,HW
545.128894615385,3973930,8675719,0,0,HW
417.009958571429,4007600.66666667,0,0,0,HW
411.035751111111,4026514.66666667,2300556.66666667,0,0,HW
475.270131111111,4030773.66666667,8425330,0,4141981.66666667,HW
499.195124285714,4053532,0,0,0,HW
411.205812142857,4059634.66666667,6297929.66666667,0,0,HW
487.124601818182,4067526.33333333,3358237.66666667,0,0,HW
455.061975555556,4102018.66666667,2691702,0,0,HW
417.249376190476,4129800,7029208.66666667,0,3968854.33333333,HW
517.317061764706,4130274.33333333,11599612,0,2807043.66666667,HW
531.296389444444,4179564.66666667,10775947,0,4408477.33333333,HW
521.275588,4185231.33333333,9574503.33333333,0,5173599,HW
441.082694545455,4197741,2800253.33333333,0,0,HW
505.28068368421,4201822.66666667,10467614,0,4063460.66666667,HW
411.238814090909,4220404,7486455.33333333,0,4656662.33333333,HW
389.127356190476,4224014.33333333,7913573,0,4788349,HW
501.285796666667,4227254.33333333,10117496.3333333,0,3384753.66666667,HW
381.228281,4248876,6949749,0,3725211,HW
471.056889,4262996.33333333,2748962.66666667,0,0,HW
485.254471666667,4277707.33333333,8307965.33333333,0,3419119.33333333,HW
471.093285,4282282,2926972,0,0,HW
364.187806666667,4354542,6993153,0,0,HW
457.041236363636,4361307.33333333,2480815.33333333,0,0,HW
411.072142307692,4404714.66666667,3023504.66666667,0,0,HW
393.22825952381,4425130,7009221,0,4572026,HW
819.277916666667,4443652.5,0,0,2013916,HW
423.23884047619,4444421.33333333,6902811,0,4354637.66666667,HW
457.114026428571,4465068.66666667,3434674,0,0,HW
427.103468571429,4489303.33333333,2966610.66666667,0,0,HW
357.025221,4496818.66666667,2467239,0,0,HW
499.2337335,4550915,9564221,0,3926039.33333333,HW
487.270138888889,4633805,9944628,0,3434348.66666667,HW
327.217674210526,4683742.33333333,7328843.66666667,0,3711429.66666667,HW
337.132652307692,4739791,10575877.3333333,0,2773373.33333333,HW
383.040870714286,4837587.33333333,2793283.66666667,0,0,HW
473.254471052632,4846015,9804066,0,4989183.66666667,HW
405.228238,4847238,6896181.66666667,0,4413525,HW
451.112303571429,4859046,11161829.3333333,0,0,HW
392.182723571429,4861429.66666667,5285533.66666667,0,0,HW
401.014984,4917276.66666667,1960069,0,0,HW
386.999392857143,4977400.33333333,0,0,0,HW
457.077660769231,4982532,2757126,0,0,HW
515.265024736842,4986145,11738659.3333333,0,5033164.66666667,HW
461.254443809524,4997860.66666667,10250101,0,4750590,HW
385.020139,5015367.33333333,2389647,0,0,HW
357.2282655,5076475.33333333,9801374,0,6405920.66666667,HW
342.239839444444,5086942,9442596,0,3424445.66666667,HW
349.202051428572,5119791.33333333,7539190.33333333,0,4358124.33333333,HW
387.238848095238,5216405,9395388,0,7114919.33333333,HW
427.067074166667,5502041.66666667,2886738.33333333,0,0,HW
359.243925263158,5531859.66666667,14533015,0,5789104,HW
503.337783846154,5579023.33333333,15973719.3333333,0,0,HW
411.1330225,5737966,10185025.6666667,0,5312700,HW
385.117406842105,5831526,12405252.6666667,0,3656317.33333333,HW
354.20348,6033185,10003687.6666667,0,6543871.66666667,HW
377.218103181818,6180476.66666667,6283721.66666667,0,5337849,HW
375.2388475,6418370,12836585,0,7504366.33333333,HW
330.203433333333,6440711.66666667,11847771.6666667,0,6897752.66666667,HW
461.23917952381,6604346.33333333,14402078.6666667,0,4531796,HW
495.296385625,6812402,14683603.3333333,0,4344728.66666667,HW
501.32216125,6930957.33333333,17303251.3333333,0,2180189.66666667,HW
363.23883,7457422.66666667,10536167.6666667,0,4852430.33333333,HW
477.2341075,7485623.33333333,17228575,0,4582470.66666667,HW
329.233348,7553929,12044148.3333333,0,6187561.33333333,HW
361.2231885,12173565,15683381.3333333,0,9129699,HW
439.0551775,13338489.3333333,28041542.6666667,0,3221473,HW
347.243913684211,13572966,21171039.3333333,0,6297677.33333333,HW
345.2282745,15989665.3333333,21166283,0,5910018.66666667,HW
479.301385333333,18067526,38530789.3333333,0,6446158.66666667,HW
331.249001666667,22343665,33104901.3333333,0,2110988.5,HW
343.082343333333,3749499,2311036,1445443.66666667,0,HW
355.118732352941,2868151.33333333,2272823.66666667,1459018.5,0,HW
333.025178333333,3439839.66666667,1456037.5,1491631,0,HW
365.099041666667,1779519.33333333,0,1515340,0,HW
309.134352727273,1842300.5,2506480.33333333,1518277,2797835,HW
345.19188125,3782891.66666667,5701140.66666667,1523249,7867213.66666667,HW
340.151412380952,1816472,2402399.66666667,1538258.66666667,3742688,HW
317.160573181818,1928058.5,2693011,1540860,4013910,HW
382.162026190476,2679477.66666667,2703890.33333333,1561554.5,3805690.66666667,HW
370.198370909091,5370696,8771434,1568576.5,8207621.66666667,HW
591.1720375,2822671,2812645.66666667,1570184.5,0,HW
329.139447272727,2081140.66666667,2007646,1572578,1754900.33333333,HW
354.083053333333,1695308.33333333,0,1576198.33333333,0,HW
397.165691904762,2493753.33333333,3201483.33333333,1589962.5,2157271.66666667,HW
529.171594285714,3487799,3633444.33333333,1602247,0,HW
455.207511428571,3383161,5462991,1605762.5,2750405.66666667,HW
453.24938,3591682,6897917.33333333,1609297,4103254.33333333,HW
311.04085875,1738486.5,0,1610132.5,0,HW
345.025206666667,4263609.33333333,2032559.5,1613531.33333333,0,HW
499.254863478261,2346414.66666667,5489387.33333333,1619940,3787117.66666667,HW
438.104155,2227982.5,0,1621046,0,HW
573.234145789474,3289619.5,5264483.33333333,1636684,2899479.33333333,HW
343.15511,2367717.33333333,2645735.66666667,1636775,2415375,HW
471.2388255,4335531,8480140.66666667,1643606.5,4243394.66666667,HW
311.150017916667,1709362.66666667,2841817.66666667,1643681.66666667,3573069,HW
419.228646956522,2597211.66666667,3915667.66666667,1652777.5,5114192,HW
309.061588888889,2146800.5,0,1657396.66666667,0,HW
327.181306521739,2855553,5223491.33333333,1657818.5,5388051.33333333,HW
371.186419090909,3064498.66666667,3798928.66666667,1659351.5,2906691.33333333,HW
392.098722222222,2887477,0,1664329,0,HW
355.212629130435,4671107.33333333,7792900.66666667,1670451.5,5487767,HW
517.098809230769,3919157.66666667,2707173.66666667,1671781.5,0,HW
331.082324736842,4028534,2719879,1674107.33333333,0,HW
510.182768571429,2017651.5,2841535.33333333,1674329,2425053.33333333,HW
513.212972631579,3442940.66666667,6514659.33333333,1674758.5,3116347.66666667,HW
501.067496666667,4014593.66666667,2387287.33333333,1682404.5,0,HW
593.15121375,2147758,0,1683370,0,HW
378.08308,3065770,0,1683512,0,HW
332.182698947368,1589619,1579597.5,1683583,1833076.66666667,HW
359.1460425,1750448,1782300.66666667,1684301.66666667,2733627,HW
319.1187075,2278874.33333333,2003118,1684701,2943764,HW
340.187803636364,6037324.33333333,8869226.33333333,1686507,5741716.33333333,HW
357.17077826087,3034598.33333333,3305779,1687114.66666667,3011939.33333333,HW
309.097961304348,2141558.5,1875946.66666667,1699556,2241541,HW
385.2020785,2748799.66666667,3821089,1703676,2655892,HW
383.113665625,3554197.66666667,2682205,1711755,0,HW
487.051849090909,4393325.66666667,2397373,1718302.5,0,HW
396.109087222222,1962668.5,0,1719855.66666667,0,HW
455.171149444445,3224614,4210638,1721219.5,2550045.66666667,HW
386.109285714286,2057643.5,0,1721631,0,HW
366.083057777778,2682711,0,1725245,0,HW
408.057242,2228426.5,0,1726437.5,0,HW
397.05652,4894327.33333333,2808752.33333333,1727027.66666667,0,HW
355.15511375,1993839,2354074.33333333,1733443.33333333,2021167.33333333,HW
413.051420625,5907023,3117905,1733895.33333333,0,HW
368.06232,1785000,0,1736126.66666667,0,HW
503.265013636364,5830241.66666667,14262946,1736750,5456714.33333333,HW
559.182131578947,3094742.66666667,4294980.66666667,1741409.66666667,1647394,HW
331.045931428571,3806659.66666667,1698984.66666667,1742622.66666667,0,HW
595.130471666666,2019664,0,1743335,0,HW
368.182747619048,2381494,3921675.33333333,1743798,6628984,HW
563.104251818182,2734014.66666667,2234437.5,1759146.5,0,HW
370.11437,1962048,0,1761677.33333333,0,HW
396.057248333333,2151072.5,0,1762086,0,HW
369.097992777778,4072029.33333333,2670700.66666667,1765374.66666667,0,HW
417.22827,4896093.33333333,7922476.33333333,1768619.5,4490753,HW
519.114471428571,4028052.66666667,2920532.33333333,1770920.33333333,0,HW
503.083113571429,4612697.66666667,2836785.66666667,1772749.66666667,0,HW
589.192723,2657140,3390370,1774613,0,HW
340.115032222222,1865850.5,0,1775322.5,1926614.33333333,HW
567.099135714286,2766765,0,1776223.33333333,0,HW
503.119549375,4402096.66666667,3497612.66666667,1782760.5,0,HW
533.057346666667,3345453.66666667,1856468.66666667,1783410.5,0,HW
383.077263125,4493706,2938021.66666667,1785088.5,0,HW
408.093648888889,2963552.33333333,0,1785193,0,HW
341.196957083333,6834275,9619093,1786913,7200503.33333333,HW
415.212595217391,4859541,7320916,1787046,4839404.66666667,HW
459.238822608696,5937808,10759262,1791691,5861055.66666667,HW
547.145710909091,3688794,3136572,1793397.5,0,HW
396.093591818182,2529360,0,1793581.33333333,0,HW
369.228268695652,4319544.33333333,6944927,1794952.5,4287265.33333333,HW
457.223173043478,4667131.33333333,8316598,1797884,4513254.66666667,HW
499.197392222222,3118678.66666667,5779511.66666667,1799106.5,2843840.66666667,HW
354.167068695652,2657385.66666667,4093487.33333333,1800223,6151327,HW
427.1398625,3805099,3619240.33333333,1800281,1663207,HW
495.259956666667,3520923,7675341.66666667,1801429.66666667,4836930.33333333,HW
319.082325,2783529.33333333,1637030.66666667,1802365,0,HW
397.092925,4378580.33333333,2931641.66666667,1808527.33333333,0,HW
431.025563846154,5100042,2113237.5,1813765,0,HW
331.155087916667,2774492,2701294.33333333,1814495,2837297.33333333,HW
485.181712857143,3870066.66666667,5171783.33333333,1814946,3050819.33333333,HW
369.1343835,2805696.33333333,2537083,1816159,1959739,HW
412.172552272727,2893521.33333333,2965418,1817263,3151423.66666667,HW
331.118701666667,3093289,3158501,1822168,2258643.66666667,HW
477.031056363636,3432114,0,1828418.33333333,0,HW
435.238816666667,5335918.33333333,8660009.66666667,1834026,5104189.33333333,HW
465.249370909091,4315083,8614718.66666667,1835277,5219072.66666667,HW
579.2811485,2663579,5837496.66666667,1837181.33333333,4299717.66666667,HW
473.239201818182,2971523,4452299,1837306,4153258.33333333,HW
545.166508333333,3474524.5,3371228.66666667,1842416.5,0,HW
486.220446315789,2123081.66666667,3640380.33333333,1850678,3594583.33333333,HW
533.130074166667,3690368.33333333,3209687.33333333,1855857.5,0,HW
369.061614117647,4543056,2731444.33333333,1860680.66666667,0,HW
359.186415909091,3830975.33333333,4840833,1860689,3659848,HW
563.140682222222,3029777.33333333,0,1861171.66666667,0,HW
408.130028888889,2178770,1721974.5,1863917,0,HW
517.280652,5106999,12588792,1864471,5307309.66666667,HW
529.244308636364,4548781.33333333,9566845,1866433.66666667,5140275.66666667,HW
589.2290935,2630770,4531106,1866881.66666667,2647871.33333333,HW
379.212635833333,5824132.33333333,9261560.66666667,1867473.66666667,6129999.33333333,HW
380.062351111111,2341370.66666667,0,1868056.33333333,0,HW
451.015392857143,1894744.66666667,0,1868259,0,HW
343.212621666667,12166134,17865636.3333333,1868388.33333333,9411188.66666667,HW
545.275676666667,4115404.33333333,10324360,1872496.5,5130746,HW
565.083586666667,2974007.5,0,1876062.5,0,HW
551.104208333333,3289581,1986011,1876332.66666667,0,HW
447.23881952381,5390486.66666667,10479161.3333333,1877251.5,5488194.66666667,HW
471.166098181818,3760895.66666667,4845615,1878120,2469145,HW
567.281149047619,2608032.5,4792518,1885271.5,3246144.66666667,HW
445.244303478261,2973853.66666667,6428914.66666667,1886632,4708421.33333333,HW
393.212985652174,1891238.33333333,2741014,1886768,4469622.66666667,HW
347.186399565217,4205736.66666667,5887820,1890210,4071655,HW
481.026011666667,2142254.5,0,1895774.33333333,0,HW
563.286158181818,2931975,7655005.66666667,1896323.66666667,4747449,HW
549.088673846154,3128713.33333333,1922963.33333333,1900032.33333333,0,HW
443.061962857143,5521934.33333333,3145484,1902680.66666667,0,HW
441.191888571429,3498851,5533990,1904648.5,3242064.33333333,HW
367.212612083333,7775993.66666667,11994515.6666667,1907724.66666667,7499750,HW
715.230314615385,2741617,7246665,1913715,2237971.33333333,HW
410.109268571429,2493355.66666667,0,1914404.5,0,HW
389.015044545454,6435822,0,1916481,0,HW
399.238822083333,7215152.66666667,11532038.6666667,1916671,6667920.33333333,HW
443.098389444444,5514762.66666667,3484257,1918038.33333333,0,HW
507.0416,2809248.33333333,0,1918559.33333333,0,HW
487.088208333333,4593348.66666667,2663619,1921824.5,0,HW
380.156253333333,2936090.33333333,4180130,1922610.66666667,3596559.33333333,HW
382.11438,2469244.5,0,1926132,0,HW
559.254893809524,3565777.66666667,8419652,1927690.33333333,4224629.66666667,HW
535.072962307692,3400157,2174322.33333333,1928683.33333333,0,HW
325.020116666667,2123977,0,1929057,0,HW
551.2862285,2688761,6949262,1933689,3797431.66666667,HW
577.156280909091,3042844,2541951.33333333,1934653,0,HW
357.097995652174,4630988.33333333,3384599.66666667,1942495.33333333,1714337,HW
551.06784,2701575.66666667,0,1955608.66666667,0,HW
412.088544285714,2220840.5,0,1966470.66666667,0,HW
549.125016923077,3345286.66666667,2610579.33333333,1969016,0,HW
373.223186666667,8548931,15014896,1975532.66666667,11143371.6666667,HW
387.140960666667,1798690.33333333,1969223,1975928.66666667,2118457,HW
553.08352,2293547,0,1977649,0,HW
373.202066818182,3428752.66666667,4798781,1978808.5,3364037.66666667,HW
414.104155,1819595.66666667,0,1978950,0,HW
489.10385375,5135989,3511123.66666667,1986881,0,HW
491.213380416667,2678147,5562528.66666667,1989578.33333333,4031607.66666667,HW
394.077983,2972795,0,1990049.66666667,0,HW
567.135585,2633642,0,1991859.66666667,0,HW
413.087790555556,5477968.66666667,3385172,1994163.66666667,0,HW
427.176260869565,4206334,5093117.66666667,1994831,3191035.66666667,HW
414.18818,3158819.33333333,3883270,1996935.33333333,5586220.33333333,HW
607.20327125,1863000.5,2609940,1999134,0,HW
491.199495454545,2016686,4455582.66666667,2003712.5,3054028.66666667,HW
569.114774,2087204,0,2005074,0,HW
413.1242095,4601767.66666667,3871916.66666667,2006964.66666667,0,HW
519.078045384615,4336276.66666667,2467750.33333333,2008645,0,HW
325.16566125,3262526.33333333,5264345,2010149.66666667,5901331.66666667,HW
473.108952352941,5266535.33333333,3634790,2010362.66666667,0,HW
605.224047142857,2047907,3064269.66666667,2015307.5,1887760.33333333,HW
311.077250476191,2202664,0,2017431.33333333,1499961,HW
368.098735384615,3002774.66666667,2073834.66666667,2023711.33333333,0,HW
373.020136428571,6119588.33333333,2177613.33333333,2032047,0,HW
461.036130833333,5120578.33333333,2146322.66666667,2034863,0,HW
508.178410555556,3208306.66666667,2589194.33333333,2042183.66666667,0,HW
371.040864,6138323,3156142.33333333,2043647,0,HW
657.224767083333,3847025.33333333,13763621.3333333,2045567.66666667,2807654,HW
491.265033181818,5162714.33333333,10216275.6666667,2047096.33333333,5861497,HW
537.05224,2715913,0,2048555.5,0,HW
469.244311304348,3635792,7425205,2056285.5,5431953,HW
460.204677272727,2389528,2124041.5,2057505.5,2279647,HW
315.144924583333,2067694,2877821,2057941.66666667,5338607,HW
525.270541739131,2388234.33333333,5862460.66666667,2059445.33333333,4906067.33333333,HW
410.072877142857,2007806.66666667,0,2061588.33333333,0,HW
413.196932272727,3673685,5076488.33333333,2065847.66666667,4036197,HW
309.170739166667,1766676.66666667,4325621.66666667,2068461.66666667,6160913,HW
439.01544,1876681,0,2075811,0,HW
579.17195,2634145.5,2550970,2077567.33333333,1675273,HW
521.057267142857,3441979,1898410.33333333,2079357,0,HW
458.189124,1989232,2326576,2087479.66666667,2911657,HW
398.1092875,2231976,0,2090562.66666667,0,HW
472.204726666667,2187256,2762576.33333333,2096871.5,3562080,HW
473.072557142857,5476455.33333333,3017142.66666667,2106634,0,HW
382.078001111111,2549487.33333333,0,2107550.66666667,0,HW
475.05181,5473073.33333333,2675201,2108654,0,HW
429.046346923077,6013241.66666667,2914051.33333333,2111052,0,HW
323.04088,3268087.66666667,1479298,2118239.33333333,0,HW
543.244773913043,2100426.5,3577888.66666667,2119501.33333333,3332273.66666667,HW
491.046711428571,4402555.33333333,1918769.33333333,2120127.33333333,0,HW
537.270515833333,3480613.33333333,7852296,2123722.66666667,5206546,HW
445.04123,5762053.33333333,2478666,2126989.33333333,0,HW
561.161460833333,2691999,3200638.33333333,2129258,0,HW
385.056516666667,6739453.66666667,3478853.66666667,2133947,1808097.5,HW
333.155481304348,2289005,2675342.66666667,2133962,3965700,HW
459.056888571429,5630617,2800213.66666667,2134905.66666667,0,HW
485.218074545454,4549748.33333333,8549623.33333333,2149454.33333333,4346521.33333333,HW
521.093685714286,4067642.66666667,2322008.33333333,2150696.66666667,0,HW
380.098717,3207260,0,2153010,0,HW
555.099135714286,2285029,0,2168299.33333333,0,HW
313.056502727273,1716495.5,0,2168916.33333333,0,HW
345.170764583333,3944506.33333333,4886371.33333333,2170966.33333333,3892551.66666667,HW
429.082712777778,6419426,3486467.66666667,2174555.33333333,0,HW
575.1770475,3143063,3349232.66666667,2176577,0,HW
398.072904,1802478,0,2180327,0,HW
391.212630833333,6331638.66666667,9514713.33333333,2180497.66666667,6916882.66666667,HW
415.030687692308,5992763,2359793.33333333,2182823,0,HW
555.13552,2005730.5,0,2186559,0,HW
561.270533043478,3346327,8995794,2188572,5234927,HW
403.233747083333,5142225.66666667,7662815.33333333,2191507.33333333,8596682,HW
435.020516363636,3840213.66666667,0,2194145.33333333,0,HW
575.213444761905,3149205,4458907,2195327.66666667,2962206.33333333,HW
427.233725833333,4993104.66666667,8748798.33333333,2196045,7065336.66666667,HW
489.067485,5215006,2721613.66666667,2197993.33333333,0,HW
328.15140375,3800567,5162956.33333333,2200987.33333333,5332112,HW
321.061602352941,3680222.66666667,1728554.66666667,2201962,0,HW
330.167051666667,2724693,3276541.66666667,2207772.66666667,3945723,HW
357.061605294118,5185301,2795444.66666667,2210601.33333333,0,HW
459.093265294118,6252183.33333333,3760215.33333333,2216654,0,HW
389.218107083333,7184424,10909483.3333333,2217243.66666667,11386856.6666667,HW
477.249375652174,5660855.66666667,11504416.6666667,2218316.33333333,6677062.33333333,HW
541.083574285714,2482240.5,0,2221270,0,HW
457.150405909091,4478037,4821000.66666667,2224723.33333333,2007446,HW
399.072140555556,6750224.66666667,3557259.33333333,2226403.66666667,0,HW
501.234132173913,2349393.5,3606555.33333333,2227120,3570779,HW
384.093650909091,2495524.33333333,0,2229267.66666667,0,HW
719.225248333334,2454846.5,2146315,2230255.66666667,1891416.33333333,HW
371.077255555556,6502539,3602620.33333333,2231647.66666667,0,HW
569.260387826087,1728538,3840847.33333333,2232179.33333333,3218430.33333333,HW
399.035771333333,6182239,2802392.66666667,2234419.66666667,0,HW
603.214138181818,1757515,3277617.66666667,2237016.33333333,2925343.66666667,HW
595.166985,2297166.5,0,2237926.5,0,HW
501.249376363636,6007647,13168328.3333333,2240603.33333333,5880581.66666667,HW
337.020119166667,3545095.33333333,0,2242224.33333333,0,HW
505.062384285714,4398422,2484649.66666667,2243737.66666667,0,HW
529.207966956522,3613870.33333333,6348070,2244972.33333333,3651038,HW
481.244339583333,4458459,8398160.66666667,2247871.33333333,5904650,HW
357.134377083333,3818457.66666667,3759397.33333333,2248511.66666667,2740823.66666667,HW
474.172939166667,2942412.33333333,4366738.66666667,2253003.66666667,3485603.66666667,HW
533.275634347826,4914554.66666667,11982984,2254506.33333333,6282753.66666667,HW
428.167460769231,1856633,0,2254890.33333333,2589041,HW
539.067886,2466254,0,2256810.33333333,0,HW
405.212993333333,3553071,4939997.66666667,2269389.66666667,6696702.33333333,HW
439.233739166667,4802751,8883183,2276160.66666667,6252450.33333333,HW
541.265442,2551607,4498780,2282848.5,4062394,HW
487.160987391304,4180338.66666667,5121912.66666667,2286960.33333333,2925760,HW
430.183083478261,2165658,2418263.33333333,2290646.33333333,3078905.33333333,HW
575.249847272727,2685385,6614426.33333333,2292777.33333333,4298866,HW
525.052218571429,2499740,0,2294110,0,HW
553.119940833333,2703656.33333333,0,2296022.66666667,0,HW
485.239198333333,2912544,6021029.66666667,2298276.66666667,4996761.66666667,HW
489.249404782609,6167505.33333333,13341888,2304330.33333333,7401199.66666667,HW
501.176603478261,3699548,5355197,2312876,3343790,HW
505.098776428571,4435287.33333333,2933508,2317126.33333333,0,HW
399.181312608696,4403579,5556985.33333333,2317728.66666667,3889628.33333333,HW
535.109336428571,3534640.66666667,2368200.66666667,2320875,0,HW
607.23964875,2074967.5,3351486.66666667,2322717,2411949,HW
354.13069625,1890311.66666667,2547405,2322879,3412456.66666667,HW
353.196966666667,5390787.66666667,7873743,2322946.33333333,6638443.66666667,HW
591.208321875,2546957.5,3400080,2327482.33333333,2057094,HW
387.035771875,8128600.66666667,3456805.33333333,2341470,0,HW
577.265439090909,3181845,6406867,2341543,4640456,HW
368.14634375,2323197.66666667,2381736,2342360.66666667,4233836.33333333,HW
399.108552857143,5460674.66666667,4344894.66666667,2343145.66666667,1951624,HW
745.204690833334,1594317.5,3873495,2343769.33333333,2881346.33333333,HW
385.092923,6188553,4062375,2344388,0,HW
531.259962608696,5386009,12662153.3333333,2350095.66666667,6527815.66666667,HW
527.249803333333,2313441.33333333,4930062.33333333,2353344,4303301.66666667,HW
591.2447075,2767115.5,4786746.33333333,2368783.33333333,3429081.66666667,HW
345.06159,5500441.33333333,2794304.66666667,2372410,0,HW
443.207510869565,5612374.33333333,8967092.66666667,2375930.33333333,5153356,HW
384.17765875,3811391,5824371,2377940.33333333,8117631.66666667,HW
491.140643333333,2002604,2199999.5,2382789.66666667,0,HW
553.265446666667,2569332,5745026.66666667,2383911.33333333,4531267.33333333,HW
327.0357725,1776483,0,2386721.33333333,0,HW
445.223165217391,6265844.66666667,10920862,2392706.33333333,6171377.66666667,HW
321.1343675,3099115.33333333,3435833,2407883.66666667,3888020.33333333,HW
443.13477,5255687.33333333,4435552.33333333,2425769.33333333,2122151.66666667,HW
551.140625625,2902787,2116324,2428523.33333333,0,HW
