Mass,Forest,PreFenton,PostFenton,loss
341.176,HW,0,0,NA
341.2334,HW,0,0,NA
341.2697,HW,0,0,NA
342.2035,HW,0,0,NA
343.1585,HW,0,0,NA
343.1915,HW,0,0,NA
343.249,HW,0,0,NA
345.1093,HW,0,0,NA
346.1984,HW,0,0,NA
347.117,HW,0,0,NA
347.146,HW,0,0,NA
347.2228,HW,0,0,NA
348.1201,HW,0,0,NA
348.13,HW,0,0,NA
348.1565,HW,0,0,NA
348.1929,HW,0,0,NA
349.0413,HW,0,0,NA
349.0963,HW,0,0,NA
349.2054,HW,0,0,NA
351.112,HW,0,0,NA
351.1483,HW,0,0,NA
351.1661,HW,0,0,NA
351.1847,HW,0,0,NA
351.2025,HW,0,0,NA
352.125,HW,0,0,NA
352.1879,HW,0,0,NA
353.0912,HW,0,0,NA
353.1276,HW,0,0,NA
353.164,HW,0,0,NA
353.2334,HW,0,0,NA
355.1068,HW,0,0,NA
355.1433,HW,0,0,NA
355.1511,HW,0,0,NA
355.1585,HW,0,0,NA
355.1949,HW,0,0,NA
355.249,HW,0,0,NA
356.2191,HW,0,0,NA
357.0861,HW,0,0,NA
357.1377,HW,0,0,NA
357.1741,HW,0,0,NA
357.2071,HW,0,0,NA
357.2647,HW,0,0,NA
358.1062,HW,0,0,NA
358.2348,HW,0,0,NA
359.1534,HW,0,0,NA
359.1824,HW,0,0,NA
359.2228,HW,0,0,NA
360.1929,HW,0,0,NA
360.214,HW,0,0,NA
361.0963,HW,0,0,NA
361.1617,HW,0,0,NA
361.2384,HW,0,0,NA
361.2596,HW,0,0,NA
362.1457,HW,0,0,NA
362.1722,HW,0,0,NA
362.2086,HW,0,0,NA
363.1119,HW,0,0,NA
364.1548,HW,0,0,NA
365.0912,HW,0,0,NA
365.1276,HW,0,0,NA
365.164,HW,0,0,NA
365.2334,HW,0,0,NA
366.0986,HW,0,0,NA
367.1069,HW,0,0,NA
367.1432,HW,0,0,NA
367.1796,HW,0,0,NA
367.249,HW,0,0,NA
367.2854,HW,0,0,NA
368.0961,HW,0,0,NA
369.0861,HW,0,0,NA
369.1225,HW,0,0,NA
369.1304,HW,0,0,NA
369.1589,HW,0,0,NA
369.1742,HW,0,0,NA
369.2072,HW,0,0,NA
369.2647,HW,0,0,NA
370.2347,HW,0,0,NA
371.0654,HW,0,0,NA
371.1534,HW,0,0,NA
371.1824,HW,0,0,NA
371.1898,HW,0,0,NA
372.1712,HW,0,0,NA
372.1969,HW,0,0,NA
372.2334,HW,0,0,NA
373.0881,HW,0,0,NA
373.0963,HW,0,0,NA
373.0988,HW,0,0,NA
373.1325,HW,0,0,NA
373.1617,HW,0,0,NA
373.1691,HW,0,0,NA
374.1457,HW,0,0,NA
374.1755,HW,0,0,NA
374.2297,HW,0,0,NA
375.0754,HW,0,0,NA
375.1038,HW,0,0,NA
375.1198,HW,0,0,NA
375.1483,HW,0,0,NA
376.1613,HW,0,0,NA
376.1878,HW,0,0,NA
376.2089,HW,0,0,NA
377.0857,HW,0,0,NA
377.1276,HW,0,0,NA
377.1718,HW,0,0,NA
377.2004,HW,0,0,NA
377.2545,HW,0,0,NA
378.1341,HW,0,0,NA
378.1705,HW,0,0,NA
379.1068,HW,0,0,NA
379.1433,HW,0,0,NA
379.1796,HW,0,0,NA
379.1974,HW,0,0,NA
379.216,HW,0,0,NA
380.1351,HW,0,0,NA
380.1497,HW,0,0,NA
381.1225,HW,0,0,NA
381.1313,HW,0,0,NA
381.1589,HW,0,0,NA
381.1953,HW,0,0,NA
381.2647,HW,0,0,NA
382.0935,HW,0,0,NA
383.1017,HW,0,0,NA
383.1292,HW,0,0,NA
383.1381,HW,0,0,NA
383.1559,HW,0,0,NA
383.1746,HW,0,0,NA
383.2228,HW,0,0,NA
383.2803,HW,0,0,NA
385.081,HW,0,0,NA
385.1449,HW,0,0,NA
385.1538,HW,0,0,NA
385.1616,HW,0,0,NA
385.1691,HW,0,0,NA
386.2126,HW,0,0,NA
386.2297,HW,0,0,NA
387.1117,HW,0,0,NA
387.1484,HW,0,0,NA
387.2752,HW,0,0,NA
388.0935,HW,0,0,NA
388.125,HW,0,0,NA
388.1919,HW,0,0,NA
388.2089,HW,0,0,NA
389.1639,HW,0,0,NA
389.2909,HW,0,0,NA
390.1405,HW,0,0,NA
390.2035,HW,0,0,NA
390.2068,HW,0,0,NA
391.1875,HW,0,0,NA
391.249,HW,0,0,NA
391.2523,HW,0,0,NA
392.1351,HW,0,0,NA
392.1562,HW,0,0,NA
393.1224,HW,0,0,NA
393.1589,HW,0,0,NA
393.1953,HW,0,0,NA
393.2317,HW,0,0,NA
393.2646,HW,0,0,NA
394.1653,HW,0,0,NA
395.1012,HW,0,0,NA
395.1018,HW,0,0,NA
395.1381,HW,0,0,NA
395.1745,HW,0,0,NA
395.2109,HW,0,0,NA
397.1174,HW,0,0,NA
397.1538,HW,0,0,NA
397.1715,HW,0,0,NA
397.1902,HW,0,0,NA
397.2596,HW,0,0,NA
399.0966,HW,0,0,NA
399.1241,HW,0,0,NA
399.1427,HW,0,0,NA
399.2752,HW,0,0,NA
400.1919,HW,0,0,NA
401.1123,HW,0,0,NA
401.13,HW,0,0,NA
401.1487,HW,0,0,NA
401.1737,HW,0,0,NA
402.2075,HW,0,0,NA
402.2439,HW,0,0,NA
403.0986,HW,0,0,NA
403.1067,HW,0,0,NA
403.1432,HW,0,0,NA
403.1893,HW,0,0,NA
403.2701,HW,0,0,NA
403.3065,HW,0,0,NA
405.1223,HW,0,0,NA
405.1347,HW,0,0,NA
405.1436,HW,0,0,NA
405.1589,HW,0,0,NA
405.1953,HW,0,0,NA
405.2647,HW,0,0,NA
406.2347,HW,0,0,NA
407.1137,HW,0,0,NA
407.138,HW,0,0,NA
407.1745,HW,0,0,NA
407.2109,HW,0,0,NA
407.265,HW,0,0,NA
409.1174,HW,0,0,NA
409.1657,HW,0,0,NA
409.1902,HW,0,0,NA
409.2079,HW,0,0,NA
409.2266,HW,0,0,NA
409.2596,HW,0,0,NA
410.1066,HW,0,0,NA
410.1667,HW,0,0,NA
410.2218,HW,0,0,NA
410.2297,HW,0,0,NA
411.1695,HW,0,0,NA
411.1871,HW,0,0,NA
411.2752,HW,0,0,NA
412.1041,HW,0,0,NA
412.1223,HW,0,0,NA
412.2283,HW,0,0,NA
413.1123,HW,0,0,NA
413.122,HW,0,0,NA
413.1487,HW,0,0,NA
413.1663,HW,0,0,NA
414.2075,HW,0,0,NA
415.0915,HW,0,0,NA
415.128,HW,0,0,NA
415.1456,HW,0,0,NA
415.1644,HW,0,0,NA
416.2038,HW,0,0,NA
417.1686,HW,0,0,NA
417.2646,HW,0,0,NA
417.2858,HW,0,0,NA
418.1984,HW,0,0,NA
419.1672,HW,0,0,NA
419.2109,HW,0,0,NA
419.3014,HW,0,0,NA
420.1512,HW,0,0,NA
421.0811,HW,0,0,NA
421.1172,HW,0,0,NA
421.1635,HW,0,0,NA
421.1902,HW,0,0,NA
421.2443,HW,0,0,NA
423.1694,HW,0,0,NA
423.1791,HW,0,0,NA
423.2058,HW,0,0,NA
423.2752,HW,0,0,NA
424.209,HW,0,0,NA
424.2257,HW,0,0,NA
425.1122,HW,0,0,NA
425.1487,HW,0,0,NA
425.1762,HW,0,0,NA
425.1851,HW,0,0,NA
425.2027,HW,0,0,NA
425.3636,HW,0,0,NA
426.1196,HW,0,0,NA
427.128,HW,0,0,NA
427.2701,HW,0,0,NA
428.1172,HW,0,0,NA
428.2402,HW,0,0,NA
428.2595,HW,0,0,NA
429.2647,HW,0,0,NA
429.2858,HW,0,0,NA
430.1041,HW,0,0,NA
430.1578,HW,0,0,NA
430.2025,HW,0,0,NA
430.2195,HW,0,0,NA
430.2388,HW,0,0,NA
431.0962,HW,0,0,NA
432.1197,HW,0,0,NA
432.1988,HW,0,0,NA
433.2806,HW,0,0,NA
433.3323,HW,0,0,NA
434.1933,HW,0,0,NA
435.1621,HW,0,0,NA
435.1694,HW,0,0,NA
435.2058,HW,0,0,NA
435.2235,HW,0,0,NA
435.2752,HW,0,0,NA
435.2962,HW,0,0,NA
437.122,HW,0,0,NA
437.1487,HW,0,0,NA
437.1851,HW,0,0,NA
437.2028,HW,0,0,NA
437.2215,HW,0,0,NA
437.2391,HW,0,0,NA
439.1644,HW,0,0,NA
439.182,HW,0,0,NA
439.2008,HW,0,0,NA
439.2126,HW,0,0,NA
439.2701,HW,0,0,NA
440.1171,HW,0,0,NA
440.2038,HW,0,0,NA
441.2164,HW,0,0,NA
441.2647,HW,0,0,NA
441.2857,HW,0,0,NA
442.1831,HW,0,0,NA
442.2195,HW,0,0,NA
442.2388,HW,0,0,NA
443.2803,HW,0,0,NA
444.1988,HW,0,0,NA
445.1021,HW,0,0,NA
445.1199,HW,0,0,NA
445.2807,HW,0,0,NA
445.2959,HW,0,0,NA
447.1177,HW,0,0,NA
447.2599,HW,0,0,NA
449.1947,HW,0,0,NA
449.2756,HW,0,0,NA
449.2907,HW,0,0,NA
449.2909,HW,0,0,NA
450.1616,HW,0,0,NA
451.2104,HW,0,0,NA
451.2128,HW,0,0,NA
451.2184,HW,0,0,NA
451.2548,HW,0,0,NA
453.18,HW,0,0,NA
453.1977,HW,0,0,NA
453.2164,HW,0,0,NA
453.2857,HW,0,0,NA
455.0863,HW,0,0,NA
455.1786,HW,0,0,NA
455.1957,HW,0,0,NA
455.2803,HW,0,0,NA
455.3014,HW,0,0,NA
456.1988,HW,0,0,NA
457.2806,HW,0,0,NA
457.296,HW,0,0,NA
459.2963,HW,0,0,NA
461.2756,HW,0,0,NA
462.1302,HW,0,0,NA
462.2093,HW,0,0,NA
463.1035,HW,0,0,NA
463.1127,HW,0,0,NA
463.2548,HW,0,0,NA
463.3065,HW,0,0,NA
465.1191,HW,0,0,NA
465.1977,HW,0,0,NA
465.2341,HW,0,0,NA
465.2705,HW,0,0,NA
467.1958,HW,0,0,NA
467.2133,HW,0,0,NA
467.244,HW,0,0,NA
467.2497,HW,0,0,NA
467.3015,HW,0,0,NA
469.1846,HW,0,0,NA
469.1926,HW,0,0,NA
469.2807,HW,0,0,NA
469.2959,HW,0,0,NA
470.1277,HW,0,0,NA
470.1515,HW,0,0,NA
471.2963,HW,0,0,NA
471.3116,HW,0,0,NA
472.1494,HW,0,0,NA
473.2756,HW,0,0,NA
473.3273,HW,0,0,NA
474.1287,HW,0,0,NA
475.1128,HW,0,0,NA
475.2548,HW,0,0,NA
475.2913,HW,0,0,NA
475.3066,HW,0,0,NA
477.1283,HW,0,0,NA
477.1355,HW,0,0,NA
477.2705,HW,0,0,NA
479.0984,HW,0,0,NA
479.1348,HW,0,0,NA
479.2497,HW,0,0,NA
480.1723,HW,0,0,NA
481.1846,HW,0,0,NA
481.229,HW,0,0,NA
481.2596,HW,0,0,NA
481.2654,HW,0,0,NA
482.1278,HW,0,0,NA
482.1642,HW,0,0,NA
482.1668,HW,0,0,NA
483.1816,HW,0,0,NA
483.2003,HW,0,0,NA
483.2083,HW,0,0,NA
483.2963,HW,0,0,NA
483.2997,HW,0,0,NA
483.3116,HW,0,0,NA
484.1252,HW,0,0,NA
484.2048,HW,0,0,NA
485.1973,HW,0,0,NA
485.2062,HW,0,0,NA
485.2215,HW,0,0,NA
485.3121,HW,0,0,NA
485.3484,HW,0,0,NA
486.1464,HW,0,0,NA
487.2912,HW,0,0,NA
488.1886,HW,0,0,NA
488.1996,HW,0,0,NA
488.236,HW,0,0,NA
489.2202,HW,0,0,NA
489.2705,HW,0,0,NA
489.3069,HW,0,0,NA
489.3222,HW,0,0,NA
491.1537,HW,0,0,NA
491.2498,HW,0,0,NA
491.2861,HW,0,0,NA
493.1141,HW,0,0,NA
493.1675,HW,0,0,NA
493.2655,HW,0,0,NA
493.3171,HW,0,0,NA
494.188,HW,0,0,NA
495.1639,HW,0,0,NA
495.2389,HW,0,0,NA
495.2446,HW,0,0,NA
495.2811,HW,0,0,NA
496.1824,HW,0,0,NA
497.161,HW,0,0,NA
497.1795,HW,0,0,NA
497.2239,HW,0,0,NA
497.2909,HW,0,0,NA
497.312,HW,0,0,NA
499.1854,HW,0,0,NA
499.241,HW,0,0,NA
499.2913,HW,0,0,NA
501.192,HW,0,0,NA
501.2679,HW,0,0,NA
501.2705,HW,0,0,NA
501.3069,HW,0,0,NA
502.154,HW,0,0,NA
503.2862,HW,0,0,NA
505.1338,HW,0,0,NA
505.1693,HW,0,0,NA
505.1747,HW,0,0,NA
505.229,HW,0,0,NA
505.2654,HW,0,0,NA
505.3019,HW,0,0,NA
506.1202,HW,0,0,NA
506.1991,HW,0,0,NA
507.0932,HW,0,0,NA
507.146,HW,0,0,NA
507.1832,HW,0,0,NA
507.1904,HW,0,0,NA
507.2447,HW,0,0,NA
507.2811,HW,0,0,NA
507.3328,HW,0,0,NA
509.1454,HW,0,0,NA
509.2181,HW,0,0,NA
509.2239,HW,0,0,NA
509.2545,HW,0,0,NA
509.312,HW,0,0,NA
511.2395,HW,0,0,NA
511.2701,HW,0,0,NA
512.1984,HW,0,0,NA
512.211,HW,0,0,NA
512.2361,HW,0,0,NA
513.2188,HW,0,0,NA
513.3069,HW,0,0,NA
513.3103,HW,0,0,NA
513.3221,HW,0,0,NA
515.2708,HW,0,0,NA
515.2781,HW,0,0,NA
515.2835,HW,0,0,NA
515.2861,HW,0,0,NA
516.2309,HW,0,0,NA
516.2674,HW,0,0,NA
517.1046,HW,0,0,NA
517.229,HW,0,0,NA
517.2654,HW,0,0,NA
517.3018,HW,0,0,NA
519.2446,HW,0,0,NA
519.281,HW,0,0,NA
520.1357,HW,0,0,NA
521.1609,HW,0,0,NA
521.2238,HW,0,0,NA
521.2603,HW,0,0,NA
523.1612,HW,0,0,NA
523.2337,HW,0,0,NA
523.2395,HW,0,0,NA
523.325,HW,0,0,NA
523.3277,HW,0,0,NA
525.2189,HW,0,0,NA
525.2552,HW,0,0,NA
526.2518,HW,0,0,NA
527.19,HW,0,0,NA
527.2344,HW,0,0,NA
527.3226,HW,0,0,NA
528.1514,HW,0,0,NA
528.231,HW,0,0,NA
528.2674,HW,0,0,NA
529.2137,HW,0,0,NA
529.2501,HW,0,0,NA
529.2688,HW,0,0,NA
529.3018,HW,0,0,NA
529.3052,HW,0,0,NA
529.3171,HW,0,0,NA
529.3382,HW,0,0,NA
531.1486,HW,0,0,NA
531.2447,HW,0,0,NA
531.3327,HW,0,0,NA
533.2604,HW,0,0,NA
533.2968,HW,0,0,NA
533.3484,HW,0,0,NA
535.0882,HW,0,0,NA
535.1516,HW,0,0,NA
535.2033,HW,0,0,NA
535.2396,HW,0,0,NA
535.276,HW,0,0,NA
537.1767,HW,0,0,NA
537.2188,HW,0,0,NA
537.2553,HW,0,0,NA
537.3069,HW,0,0,NA
537.3433,HW,0,0,NA
539.0468,HW,0,0,NA
539.1923,HW,0,0,NA
539.2345,HW,0,0,NA
539.2709,HW,0,0,NA
539.3073,HW,0,0,NA
539.3226,HW,0,0,NA
540.1933,HW,0,0,NA
540.2675,HW,0,0,NA
541.2501,HW,0,0,NA
541.2807,HW,0,0,NA
541.3018,HW,0,0,NA
541.3382,HW,0,0,NA
541.4484,HW,0,0,NA
542.2466,HW,0,0,NA
542.2831,HW,0,0,NA
543.2296,HW,0,0,NA
543.2784,HW,0,0,NA
543.2811,HW,0,0,NA
543.2963,HW,0,0,NA
543.3175,HW,0,0,NA
544.2623,HW,0,0,NA
545.2604,HW,0,0,NA
545.2968,HW,0,0,NA
545.312,HW,0,0,NA
547.134,HW,0,0,NA
547.2396,HW,0,0,NA
547.2761,HW,0,0,NA
547.3125,HW,0,0,NA
547.3277,HW,0,0,NA
548.2097,HW,0,0,NA
549.2552,HW,0,0,NA
549.2917,HW,0,0,NA
549.3433,HW,0,0,NA
551.2346,HW,0,0,NA
551.271,HW,0,0,NA
551.3226,HW,0,0,NA
553.1352,HW,0,0,NA
553.1716,HW,0,0,NA
553.208,HW,0,0,NA
553.2138,HW,0,0,NA
553.2503,HW,0,0,NA
553.3383,HW,0,0,NA
554.2831,HW,0,0,NA
555.1872,HW,0,0,NA
555.2294,HW,0,0,NA
555.26,HW,0,0,NA
555.2659,HW,0,0,NA
555.3176,HW,0,0,NA
556.1707,HW,0,0,NA
556.2623,HW,0,0,NA
556.2988,HW,0,0,NA
557.2756,HW,0,0,NA
557.2968,HW,0,0,NA
557.3332,HW,0,0,NA
559.2242,HW,0,0,NA
559.2397,HW,0,0,NA
559.276,HW,0,0,NA
559.3124,HW,0,0,NA
559.3277,HW,0,0,NA
559.4861,HW,0,0,NA
560.183,HW,0,0,NA
561.1496,HW,0,0,NA
561.2036,HW,0,0,NA
561.2552,HW,0,0,NA
561.2916,HW,0,0,NA
561.3069,HW,0,0,NA
561.3281,HW,0,0,NA
563.1384,HW,0,0,NA
563.2709,HW,0,0,NA
563.3073,HW,0,0,NA
563.3225,HW,0,0,NA
565.1354,HW,0,0,NA
565.1445,HW,0,0,NA
565.2502,HW,0,0,NA
565.2866,HW,0,0,NA
565.3383,HW,0,0,NA
566.2203,HW,0,0,NA
567.1508,HW,0,0,NA
567.2295,HW,0,0,NA
567.2658,HW,0,0,NA
567.3175,HW,0,0,NA
569.0937,HW,0,0,NA
569.1666,HW,0,0,NA
569.2393,HW,0,0,NA
569.2451,HW,0,0,NA
569.2757,HW,0,0,NA
569.2968,HW,0,0,NA
569.3332,HW,0,0,NA
570.144,HW,0,0,NA
570.2038,HW,0,0,NA
571.2243,HW,0,0,NA
571.276,HW,0,0,NA
571.2912,HW,0,0,NA
571.3125,HW,0,0,NA
571.3488,HW,0,0,NA
572.1594,HW,0,0,NA
573.2553,HW,0,0,NA
573.2764,HW,0,0,NA
573.2917,HW,0,0,NA
573.3069,HW,0,0,NA
573.3314,HW,0,0,NA
573.3644,HW,0,0,NA
575.2346,HW,0,0,NA
575.271,HW,0,0,NA
575.3073,HW,0,0,NA
575.3226,HW,0,0,NA
577.1444,HW,0,0,NA
577.1808,HW,0,0,NA
577.2502,HW,0,0,NA
577.2866,HW,0,0,NA
577.3019,HW,0,0,NA
577.3383,HW,0,0,NA
579.149,HW,0,0,NA
579.16010000000006,HW,0,0,NA
579.2658,HW,0,0,NA
579.3023,HW,0,0,NA
579.3176,HW,0,0,NA
580.1569,HW,0,0,NA
581.2029,HW,0,0,NA
581.2088,HW,0,0,NA
581.2452,HW,0,0,NA
581.2815,HW,0,0,NA
581.2967,HW,0,0,NA
581.3331,HW,0,0,NA
581.3695,HW,0,0,NA
583.1185,HW,0,0,NA
583.1822,HW,0,0,NA
583.2185,HW,0,0,NA
583.2244,HW,0,0,NA
583.255,HW,0,0,NA
583.3125,HW,0,0,NA
583.3488,HW,0,0,NA
583.3853,HW,0,0,NA
585.1745,HW,0,0,NA
585.1978,HW,0,0,NA
585.2342,HW,0,0,NA
585.2401,HW,0,0,NA
585.2918,HW,0,0,NA
585.3282,HW,0,0,NA
585.3646,HW,0,0,NA
585.4008,HW,0,0,NA
586.3094,HW,0,0,NA
587.2709,HW,0,0,NA
587.2862,HW,0,0,NA
587.3074,HW,0,0,NA
588.1781,HW,0,0,NA
589.2502,HW,0,0,NA
589.2866,HW,0,0,NA
589.3018,HW,0,0,NA
591.1415,HW,0,0,NA
591.1965,HW,0,0,NA
591.2659,HW,0,0,NA
591.3023,HW,0,0,NA
591.3176,HW,0,0,NA
593.1646,HW,0,0,NA
593.1758,HW,0,0,NA
593.2814,HW,0,0,NA
593.2967,HW,0,0,NA
593.3332,HW,0,0,NA
594.1726,HW,0,0,NA
595.155,HW,0,0,NA
595.3124,HW,0,0,NA
595.3489,HW,0,0,NA
596.1518,HW,0,0,NA
597.1252,HW,0,0,NA
597.1978,HW,0,0,NA
597.2341,HW,0,0,NA
597.2402,HW,0,0,NA
597.2705,HW,0,0,NA
597.2917,HW,0,0,NA
597.3281,HW,0,0,NA
599.1043,HW,0,0,NA
599.2135,HW,0,0,NA
599.25,HW,0,0,NA
599.2557,HW,0,0,NA
599.271,HW,0,0,NA
599.2862,HW,0,0,NA
599.3074,HW,0,0,NA
599.3438,HW,0,0,NA
601.2502,HW,0,0,NA
601.2654,HW,0,0,NA
601.2867,HW,0,0,NA
601.3018,HW,0,0,NA
601.323,HW,0,0,NA
601.3956,HW,0,0,NA
601.396,HW,0,0,NA
602.2315,HW,0,0,NA
603.2659,HW,0,0,NA
603.281,HW,0,0,NA
603.3023,HW,0,0,NA
603.3175,HW,0,0,NA
603.328,HW,0,0,NA
605.2604,HW,0,0,NA
605.2816,HW,0,0,NA
605.2968,HW,0,0,NA
605.3333,HW,0,0,NA
607.1305,HW,0,0,NA
607.2761,HW,0,0,NA
607.297,HW,0,0,NA
607.3125,HW,0,0,NA
607.349,HW,0,0,NA
609.1461,HW,0,0,NA
609.1706,HW,0,0,NA
609.2917,HW,0,0,NA
609.3282,HW,0,0,NA
610.0957,HW,0,0,NA
611.1771,HW,0,0,NA
611.2194,HW,0,0,NA
611.3074,HW,0,0,NA
611.3438,HW,0,0,NA
613.1564,HW,0,0,NA
613.1694,HW,0,0,NA
613.1929,HW,0,0,NA
613.2292,HW,0,0,NA
613.235,HW,0,0,NA
613.2502,HW,0,0,NA
613.2655,HW,0,0,NA
613.2866,HW,0,0,NA
613.323,HW,0,0,NA
615.2084,HW,0,0,NA
615.2447,HW,0,0,NA
615.2506,HW,0,0,NA
615.2659,HW,0,0,NA
615.2811,HW,0,0,NA
615.3023,HW,0,0,NA
615.3177,HW,0,0,NA
615.3388,HW,0,0,NA
616.2473,HW,0,0,NA
617.1512,HW,0,0,NA
617.2241,HW,0,0,NA
617.2604,HW,0,0,NA
617.2816,HW,0,0,NA
617.2969,HW,0,0,NA
617.3028,HW,0,0,NA
617.3181,HW,0,0,NA
617.3334,HW,0,0,NA
617.829,HW,0,0,NA
619.2396,HW,0,0,NA
619.2761,HW,0,0,NA
619.3125,HW,0,0,NA
621.1826,HW,0,0,NA
621.2553,HW,0,0,NA
621.2917,HW,0,0,NA
621.3281,HW,0,0,NA
622.2102,HW,0,0,NA
623.2349,HW,0,0,NA
623.271,HW,0,0,NA
623.3074,HW,0,0,NA
623.344,HW,0,0,NA
625.0954,HW,0,0,NA
625.2293,HW,0,0,NA
625.2503,HW,0,0,NA
625.2655,HW,0,0,NA
625.2867,HW,0,0,NA
625.323,HW,0,0,NA
625.3596,HW,0,0,NA
627.1721,HW,0,0,NA
627.2086,HW,0,0,NA
627.2449,HW,0,0,NA
627.2506,HW,0,0,NA
627.2659,HW,0,0,NA
627.2813,HW,0,0,NA
627.3024,HW,0,0,NA
627.3388,HW,0,0,NA
629.1513,HW,0,0,NA
629.224,HW,0,0,NA
629.2606,HW,0,0,NA
629.2663,HW,0,0,NA
629.2815,HW,0,0,NA
629.2968,HW,0,0,NA
629.3179,HW,0,0,NA
631.167,HW,0,0,NA
631.2761,HW,0,0,NA
631.3125,HW,0,0,NA
631.3336,HW,0,0,NA
633.1827,HW,0,0,NA
633.2554,HW,0,0,NA
633.2917,HW,0,0,NA
633.3282,HW,0,0,NA
634.2119,HW,0,0,NA
635.2346,HW,0,0,NA
635.271,HW,0,0,NA
635.3075,HW,0,0,NA
635.3439,HW,0,0,NA
637.2115,HW,0,0,NA
637.2502,HW,0,0,NA
637.2866,HW,0,0,NA
637.3231,HW,0,0,NA
637.3596,HW,0,0,NA
639.266,HW,0,0,NA
639.3024,HW,0,0,NA
639.339,HW,0,0,NA
641.2606,HW,0,0,NA
641.2663,HW,0,0,NA
641.2814,HW,0,0,NA
641.2819,HW,0,0,NA
641.318,HW,0,0,NA
641.3544,HW,0,0,NA
643.2763,HW,0,0,NA
643.2818,HW,0,0,NA
643.2971,HW,0,0,NA
643.3126,HW,0,0,NA
644.2076,HW,0,0,NA
645.2554,HW,0,0,NA
645.2612,HW,0,0,NA
645.2919,HW,0,0,NA
645.3129,HW,0,0,NA
645.328,HW,0,0,NA
647.2348,HW,0,0,NA
647.2405,HW,0,0,NA
647.2711,HW,0,0,NA
647.3075,HW,0,0,NA
647.3285,HW,0,0,NA
647.3441,HW,0,0,NA
649.2505,HW,0,0,NA
649.2868,HW,0,0,NA
649.3231,HW,0,0,NA
649.3595,HW,0,0,NA
651.2275,HW,0,0,NA
651.2661,HW,0,0,NA
651.3025,HW,0,0,NA
651.339,HW,0,0,NA
652.1964,HW,0,0,NA
653.2816,HW,0,0,NA
653.3183,HW,0,0,NA
657.2555,HW,0,0,NA
657.2612,HW,0,0,NA
657.2918,HW,0,0,NA
657.3129,HW,0,0,NA
659.2769,HW,0,0,NA
659.3075,HW,0,0,NA
659.3285,HW,0,0,NA
660.1938,HW,0,0,NA
661.2561,HW,0,0,NA
661.323,HW,0,0,NA
661.3441,HW,0,0,NA
663.2353,HW,0,0,NA
663.2661,HW,0,0,NA
663.3026,HW,0,0,NA
663.3388,HW,0,0,NA
663.3599,HW,0,0,NA
665.3545,HW,0,0,NA
667.2973,HW,0,0,NA
668.1731,HW,0,0,NA
668.2521,HW,0,0,NA
669.3129,HW,0,0,NA
